id,idade,salario,sexo,renda_extra,tempo_emprego,setor,nacionalidade,status_emprego
1023,29.0,,Feminino,1490.378464400453,38.408722895312984,Educação,Estrangeiro,Empregado
1024,52.0,37657.489326894865,Masculino,,26.413433220565103,Varejo,Estrangeiro,Desempregado
1025,52.0,130892.43621172314,Masculino,,,Tecnologia,Estrangeiro,Desempregado
1026,18.0,91385.66811065536,Masculino,1490.378464400453,,Saúde,Brasileiro,Desempregado
1027,57.0,130215.42021808452,Masculino,,16.54931590321319,Educação,Estrangeiro,Desempregado
1028,39.0,97527.68984812868,Feminino,,11.969936770406417,Varejo,Brasileiro,Desempregado
1029,46.0,94961.05560474249,Feminino,1490.378464400453,29.924226715499568,Educação,Brasileiro,Empregado
1030,25.0,38157.39814962655,Masculino,1490.378464400453,8.331107006141831,Tecnologia,Brasileiro,Desempregado
1031,28.0,45919.966642328494,Feminino,1490.378464400453,8.208803491762872,Saúde,Estrangeiro,Empregado
1032,,146503.15706207388,Masculino,1490.378464400453,7.580761729495071,Tecnologia,Estrangeiro,Empregado
1033,54.0,53560.843344346344,Masculino,,5.024624526249437,Varejo,Brasileiro,Desempregado
1034,31.0,147181.514748796,Masculino,,12.440280146835496,Educação,Brasileiro,Desempregado
1035,47.0,,Feminino,1490.378464400453,35.436884577737004,Tecnologia,Brasileiro,Empregado
1036,52.0,41973.63088299214,Feminino,,30.997138892238198,Varejo,Brasileiro,Empregado
1037,38.0,37412.77534421162,Feminino,,29.41004865227174,Educação,Estrangeiro,Empregado
1038,54.0,51108.0088382175,Feminino,1490.378464400453,31.893472225998508,Saúde,Brasileiro,Desempregado
1039,22.0,140704.66625316697,Masculino,1490.378464400453,10.776715573182866,Tecnologia,Estrangeiro,Empregado
1040,36.0,,Feminino,,35.497667630099514,Educação,Brasileiro,Empregado
1041,31.0,74429.2834991143,Feminino,1490.378464400453,5.492135005664176,Educação,Estrangeiro,Desempregado
1042,43.0,64150.78263377175,Feminino,1490.378464400453,13.453829068623278,Educação,Brasileiro,Empregado
1043,21.0,43382.73132082354,Masculino,1490.378464400453,23.469924758693715,Educação,Estrangeiro,Desempregado
1044,42.0,85981.39964905081,Masculino,,4.116203533680025,Tecnologia,Estrangeiro,Empregado
1045,62.0,41255.97281389234,Feminino,1490.378464400453,29.205207511056997,Educação,Estrangeiro,Desempregado
1046,59.0,129435.02954779095,Feminino,,15.489841928138999,Varejo,Brasileiro,Empregado
1047,42.0,71299.6232844133,Feminino,,31.376226624336002,Tecnologia,Estrangeiro,Desempregado
1048,35.0,71850.44597272454,Feminino,,19.71585142338411,Educação,Brasileiro,Desempregado
1049,57.0,84250.80356039449,Masculino,1490.378464400453,7.234980977013454,Tecnologia,Estrangeiro,Empregado
1050,25.0,80515.96414571896,Feminino,1490.378464400453,29.390472454213775,Varejo,Estrangeiro,Desempregado
1051,56.0,149357.2466324152,Feminino,1490.378464400453,10.085758233557742,Varejo,Brasileiro,Empregado
1052,57.0,93172.64015228781,Feminino,1490.378464400453,19.63241205072171,Tecnologia,Estrangeiro,Desempregado
1053,31.0,,Masculino,1490.378464400453,3.0213307662763045,Educação,Estrangeiro,Desempregado
1054,49.0,100859.66769711625,Masculino,,24.71466617648147,Educação,Brasileiro,Desempregado
1055,55.0,43948.036608735,Feminino,,26.634310648651088,Varejo,Estrangeiro,Desempregado
1056,,28867.205591417747,Feminino,,15.146968398911342,Educação,Estrangeiro,Desempregado
1057,40.0,146342.76920965602,Feminino,1490.378464400453,,Varejo,Estrangeiro,Desempregado
1058,32.0,121692.36144182048,Feminino,,34.96675685928273,Educação,Estrangeiro,Desempregado
1059,50.0,147513.62405172086,Feminino,,28.31763662959979,Varejo,Brasileiro,Empregado
1060,42.0,84734.8060027803,Masculino,1490.378464400453,28.546082979749706,Saúde,Estrangeiro,Empregado
1061,34.0,,Masculino,1490.378464400453,10.096068597686049,Educação,Estrangeiro,Desempregado
1062,50.0,46042.11948989128,Masculino,,26.272609243537957,Educação,Estrangeiro,Desempregado
1063,64.0,55863.4283334482,Feminino,,7.928250609420786,Educação,Estrangeiro,Desempregado
1064,19.0,129818.65186285353,Masculino,1490.378464400453,5.760128956792885,Tecnologia,Estrangeiro,Empregado
1065,31.0,69523.20588969927,Masculino,1490.378464400453,39.97871576810321,Educação,Estrangeiro,Desempregado
1066,57.0,128351.87172455237,Masculino,1490.378464400453,24.895037258926966,Tecnologia,Estrangeiro,Empregado
1067,57.0,113626.71553587898,Feminino,1490.378464400453,17.23951490628762,Tecnologia,Estrangeiro,Desempregado
1068,56.0,47146.36565898319,Feminino,,11.526580915358053,Varejo,Brasileiro,Desempregado
1069,23.0,88430.79576496777,Masculino,,24.156817746489097,Tecnologia,Brasileiro,Desempregado
1070,23.0,109673.41518983961,Feminino,1490.378464400453,1.983740328803445,Tecnologia,Brasileiro,Desempregado
1071,20.0,54379.65185047814,Masculino,,3.7872396201918024,Saúde,Brasileiro,Desempregado
1072,24.0,128836.0638150096,Masculino,,1.3142679096158538,Educação,Estrangeiro,Empregado
1073,25.0,93103.45719314835,Masculino,1490.378464400453,19.96679333050647,Tecnologia,Estrangeiro,Desempregado
1074,,45655.2563053254,Masculino,,24.0242651674873,Educação,Brasileiro,Empregado
1075,32.0,97873.0532705753,Feminino,,2.499190454312834,Tecnologia,Brasileiro,Empregado
1076,64.0,149964.22551948926,Feminino,,28.84897869995666,Varejo,Brasileiro,Desempregado
1077,,43815.1864579267,Feminino,1490.378464400453,9.215802860582576,Saúde,Estrangeiro,Desempregado
1078,50.0,127094.61626494101,Feminino,1490.378464400453,27.408058150794645,Tecnologia,Estrangeiro,Desempregado
1079,,50913.62539844475,Masculino,,39.275885601409826,Educação,Brasileiro,Empregado
1080,,122798.54118251092,Feminino,1490.378464400453,27.644234802154045,Varejo,Brasileiro,Empregado
1081,44.0,116822.24039017665,Masculino,1490.378464400453,35.327722116944344,Educação,Brasileiro,Empregado
1082,53.0,62561.17320005404,Feminino,1490.378464400453,37.9279402697227,Varejo,Brasileiro,Desempregado
1083,,65727.88969555622,Feminino,,19.47004193409262,Saúde,Brasileiro,Empregado
1084,,124065.1739953649,Feminino,,28.092999176788275,Varejo,Estrangeiro,Empregado
1085,50.0,82680.68898591408,Masculino,1490.378464400453,,Educação,Brasileiro,Empregado
1086,54.0,116352.25358897609,Masculino,,14.264356514975445,Educação,Estrangeiro,Desempregado
1087,44.0,43498.01842072935,Masculino,,10.455892662415796,Tecnologia,Brasileiro,Empregado
1088,50.0,131569.7227376942,Masculino,,37.86394291113355,Varejo,Brasileiro,Empregado
1089,21.0,113860.58958528988,Feminino,,29.05214001475272,Educação,Estrangeiro,Desempregado
1090,39.0,138367.85110435425,Masculino,,8.787285335033053,Tecnologia,Brasileiro,Desempregado
1091,19.0,41546.54737937156,Masculino,1490.378464400453,17.963335707044536,Saúde,Estrangeiro,Desempregado
1092,27.0,99126.8125450747,Feminino,,31.858070781512374,Educação,Estrangeiro,Empregado
1093,22.0,99890.07313004065,Feminino,,21.882519636737683,Tecnologia,Brasileiro,Empregado
1094,27.0,69182.59256834781,Masculino,,25.998083926635562,Educação,Brasileiro,Empregado
1095,50.0,82308.30307115722,Feminino,1490.378464400453,30.150728081802093,Varejo,Estrangeiro,Desempregado
1096,55.0,29747.69541123168,Masculino,1490.378464400453,24.880367552359225,Tecnologia,Estrangeiro,Empregado
1097,30.0,118232.5048283765,Feminino,1490.378464400453,21.603172876887832,Varejo,Brasileiro,Desempregado
1098,48.0,93665.30992539675,Masculino,,29.98457137551094,Saúde,Estrangeiro,Desempregado
1099,64.0,32217.63148364672,Masculino,1490.378464400453,29.102521417288028,Varejo,Brasileiro,Empregado
1100,,110094.48662006069,Masculino,1490.378464400453,25.194896007327156,Tecnologia,Estrangeiro,Empregado
1101,62.0,83347.75965389848,Masculino,1490.378464400453,14.391576535277185,Educação,Brasileiro,Empregado
1102,41.0,29307.657428125,Masculino,1490.378464400453,16.232483688010863,Tecnologia,Estrangeiro,Desempregado
1103,32.0,146200.96585601193,Feminino,,38.81754195536389,Varejo,Estrangeiro,Desempregado
1104,46.0,143639.01788618005,Masculino,1490.378464400453,4.495437291661033,Varejo,Brasileiro,Empregado
1105,25.0,89112.8020183997,Masculino,1490.378464400453,10.740196690113413,Educação,Estrangeiro,Desempregado
1106,22.0,36709.052588238774,Masculino,,19.69607036817343,Saúde,Estrangeiro,Empregado
1107,46.0,119327.65269982397,Masculino,,33.46918744575143,Tecnologia,Estrangeiro,Empregado
1108,64.0,86491.38751321613,Masculino,1490.378464400453,6.547026549189114,Educação,Estrangeiro,Empregado
1109,21.0,62805.93478617249,Feminino,,11.078184724984395,Educação,Estrangeiro,Desempregado
1110,29.0,86427.2721910696,Feminino,1490.378464400453,2.631928711809559,Educação,Estrangeiro,Desempregado
1111,62.0,90305.51817568306,Masculino,,28.239410642032738,Tecnologia,Estrangeiro,Empregado
1112,19.0,95338.9623777924,Feminino,,9.528377419024645,Tecnologia,Brasileiro,Empregado
1113,44.0,80152.96420691581,Masculino,1490.378464400453,15.546990026838019,Tecnologia,Estrangeiro,Desempregado
1114,48.0,100719.41289238208,Feminino,,17.748057881186714,Saúde,Estrangeiro,Empregado
1115,53.0,139841.83882579717,Feminino,1490.378464400453,35.65255742425823,Educação,Brasileiro,Desempregado
1116,,70283.5108873239,Masculino,,16.453211613249472,Varejo,Estrangeiro,Empregado
1117,43.0,115714.55790249363,Feminino,1490.378464400453,5.809000796609962,Varejo,Estrangeiro,Desempregado
1118,60.0,136806.56960302903,Feminino,,,Educação,Brasileiro,Empregado
1119,44.0,81997.40946999211,Masculino,,38.51831978594519,Varejo,Estrangeiro,Desempregado
1120,22.0,80431.97954773801,Masculino,,24.30742564203244,Saúde,Estrangeiro,Empregado
1121,37.0,100264.62316934744,Feminino,,39.3354888184229,Saúde,Brasileiro,Desempregado
1122,28.0,98925.84492781102,Feminino,,33.644292357554804,Tecnologia,Brasileiro,Desempregado
1123,27.0,125823.66779078462,Feminino,1490.378464400453,1.4386302485365121,Tecnologia,Estrangeiro,Desempregado
1124,57.0,84560.42297228659,Masculino,,26.335983815081676,Tecnologia,Estrangeiro,Desempregado
1125,55.0,149515.36870493012,Feminino,1490.378464400453,11.470675102315347,Tecnologia,Brasileiro,Empregado
1126,23.0,32433.9461084101,Feminino,1490.378464400453,22.384674225788956,Tecnologia,Estrangeiro,Desempregado
1127,,25395.981072587718,Feminino,1490.378464400453,11.173807637249062,Varejo,Brasileiro,Desempregado
1128,40.0,105024.78894495298,Masculino,,13.954816664211616,Varejo,Brasileiro,Empregado
1129,64.0,62304.364045234586,Masculino,1490.378464400453,36.926748470167176,Tecnologia,Brasileiro,Desempregado
1130,43.0,55047.79858743548,Masculino,,8.265727395668211,Saúde,Estrangeiro,Empregado
1131,63.0,63987.385000535054,Masculino,1490.378464400453,34.96436472103322,Varejo,Brasileiro,Desempregado
1132,60.0,57005.94563811929,Feminino,1490.378464400453,1.2183123228198722,Saúde,Brasileiro,Desempregado
1133,29.0,28848.75620755598,Masculino,1490.378464400453,3.635061534785935,Saúde,Brasileiro,Desempregado
1134,,146441.63029882358,Feminino,1490.378464400453,34.187001655370544,Educação,Estrangeiro,Desempregado
1135,30.0,52593.18605659772,Feminino,1490.378464400453,25.222241236367815,Educação,Estrangeiro,Desempregado
1136,57.0,116753.72032366329,Feminino,,29.88944552158201,Tecnologia,Estrangeiro,Desempregado
1137,35.0,120324.54933677192,Feminino,1490.378464400453,8.37670683287417,Saúde,Brasileiro,Empregado
1138,,141157.17475090368,Masculino,1490.378464400453,21.48333822360414,Varejo,Estrangeiro,Empregado
1139,50.0,28818.682136672498,Masculino,,29.48876894285219,Educação,Estrangeiro,Desempregado
1140,64.0,134006.04230587598,Masculino,,25.0925654804105,Educação,Brasileiro,Desempregado
1141,57.0,90903.27260497503,Masculino,,18.86795067564838,Saúde,Brasileiro,Empregado
1142,60.0,104068.01374572849,Masculino,1490.378464400453,38.39135145750859,Educação,Estrangeiro,Empregado
1143,29.0,105558.7846401292,Feminino,1490.378464400453,27.04629333813781,Educação,Estrangeiro,Desempregado
1144,61.0,127474.72562309094,Masculino,1490.378464400453,36.31003200964952,Varejo,Brasileiro,Desempregado
1145,53.0,66675.91526988882,Masculino,1490.378464400453,29.19082046294725,Saúde,Estrangeiro,Desempregado
1146,21.0,116631.39873249918,Masculino,1490.378464400453,29.418541143907326,Educação,Brasileiro,Desempregado
1147,22.0,91072.26371527463,Masculino,1490.378464400453,3.2007307903071736,Saúde,Brasileiro,Desempregado
1148,54.0,124174.25178816846,Feminino,,14.378584874157742,Educação,Estrangeiro,Desempregado
1149,25.0,148818.2540962667,Feminino,,34.334776268786335,Varejo,Estrangeiro,Empregado
1150,59.0,50081.37717547016,Feminino,1490.378464400453,9.304154485950239,Saúde,Estrangeiro,Desempregado
1151,45.0,149331.08019499975,Feminino,1490.378464400453,4.620234646258647,Educação,Estrangeiro,Desempregado
1152,48.0,36226.51928534675,Feminino,1490.378464400453,13.044242265551738,Varejo,Brasileiro,Empregado
1153,26.0,,Masculino,1490.378464400453,8.817515395704557,Educação,Estrangeiro,Empregado
1154,46.0,30520.242022228907,Feminino,1490.378464400453,37.01152779172621,Saúde,Estrangeiro,Empregado
1155,31.0,67722.80059209521,Feminino,,34.718665680085245,Educação,Estrangeiro,Empregado
1156,,104113.29133480426,Feminino,,19.987329211316165,Saúde,Brasileiro,Desempregado
1157,58.0,33628.692610981205,Masculino,1490.378464400453,2.453754979354721,Saúde,Estrangeiro,Empregado
1158,39.0,25708.226816195907,Masculino,,28.58249384372625,Educação,Estrangeiro,Empregado
1159,28.0,142136.37855734935,Feminino,1490.378464400453,24.936469253450582,Varejo,Brasileiro,Desempregado
1160,40.0,,Masculino,1490.378464400453,38.82218682913984,Tecnologia,Brasileiro,Empregado
1161,18.0,126147.89639237888,Masculino,1490.378464400453,22.358129610815077,Varejo,Brasileiro,Empregado
1162,63.0,135553.03443774715,Feminino,,13.455748936116375,Varejo,Brasileiro,Desempregado
1163,54.0,112504.28409651305,Masculino,,,Educação,Brasileiro,Desempregado
1164,38.0,38050.51621851018,Masculino,1490.378464400453,39.17053165618065,Varejo,Estrangeiro,Desempregado
1165,43.0,74887.52350921539,Masculino,,27.85449730132122,Varejo,Brasileiro,Desempregado
1166,63.0,115393.68580807869,Feminino,,26.879045517082044,Tecnologia,Brasileiro,Desempregado
1167,53.0,60041.80759894011,Feminino,1490.378464400453,9.627263589035415,Varejo,Brasileiro,Desempregado
1168,40.0,110925.79551702969,Feminino,,29.744100702424706,Tecnologia,Brasileiro,Desempregado
1169,18.0,28062.306033456545,Masculino,,30.01087317887087,Educação,Brasileiro,Empregado
1170,57.0,63267.16760994915,Feminino,1490.378464400453,12.691559351036211,Tecnologia,Brasileiro,Empregado
1171,,93641.29203464658,Masculino,1490.378464400453,19.348553295628527,Saúde,Brasileiro,Desempregado
1172,38.0,104011.22868828029,Masculino,,11.784133317618242,Saúde,Brasileiro,Empregado
1173,64.0,97130.08305773886,Masculino,1490.378464400453,10.348202812971468,Tecnologia,Estrangeiro,Desempregado
1174,26.0,112219.53450917869,Feminino,,1.035842809979406,Saúde,Estrangeiro,Empregado
1175,26.0,25761.093529979884,Feminino,1490.378464400453,11.408469786133285,Educação,Estrangeiro,Desempregado
1176,27.0,37617.64999719019,Feminino,1490.378464400453,22.158797995130996,Saúde,Brasileiro,Empregado
1177,43.0,133618.03153489315,Feminino,1490.378464400453,0.06404750196115305,Tecnologia,Brasileiro,Desempregado
1178,58.0,110218.58051127015,Masculino,1490.378464400453,11.328763352386698,Educação,Brasileiro,Empregado
1179,52.0,39116.45533575141,Feminino,,35.256413292930006,Saúde,Estrangeiro,Desempregado
1180,42.0,130259.3046748224,Masculino,1490.378464400453,23.745943404294433,Educação,Brasileiro,Empregado
1181,43.0,55278.90222807086,Feminino,1490.378464400453,24.314512963239217,Tecnologia,Brasileiro,Empregado
1182,28.0,84782.48552440293,Feminino,1490.378464400453,16.13457220105413,Saúde,Brasileiro,Desempregado
1183,55.0,43149.564110582534,Feminino,,27.058885739696443,Educação,Estrangeiro,Empregado
1184,19.0,113763.75705271334,Masculino,,7.597310649214366,Educação,Estrangeiro,Empregado
1185,24.0,108356.80262678348,Masculino,1490.378464400453,32.74987241536766,Saúde,Brasileiro,Empregado
1186,35.0,51389.058895767026,Masculino,1490.378464400453,4.667564797435992,Educação,Estrangeiro,Empregado
1187,44.0,132925.09585712524,Masculino,1490.378464400453,26.24005418612437,Educação,Brasileiro,Empregado
1188,51.0,75163.25302746403,Masculino,1490.378464400453,13.645973032787321,Tecnologia,Brasileiro,Desempregado
1189,44.0,61564.38638384273,Feminino,1490.378464400453,29.900518823299073,Tecnologia,Estrangeiro,Desempregado
1190,34.0,44041.198683066934,Masculino,1490.378464400453,21.9905820506408,Tecnologia,Estrangeiro,Empregado
1191,60.0,58271.00156444218,Masculino,,18.09412153914865,Tecnologia,Estrangeiro,Desempregado
1192,61.0,27753.365152977123,Masculino,1490.378464400453,6.77689608372988,Tecnologia,Estrangeiro,Empregado
1193,41.0,97907.18655701444,Masculino,1490.378464400453,25.47285857137411,Tecnologia,Brasileiro,Desempregado
1194,42.0,130278.8432929935,Feminino,1490.378464400453,38.99079373681652,Saúde,Brasileiro,Empregado
1195,24.0,93622.55618020523,Masculino,1490.378464400453,33.0241369962806,Tecnologia,Estrangeiro,Empregado
1196,23.0,52409.245240484466,Feminino,1490.378464400453,2.400327703560472,Educação,Estrangeiro,Empregado
1197,,29208.64727673409,Feminino,1490.378464400453,15.049175134447644,Saúde,Brasileiro,Empregado
1198,50.0,51828.50915735036,Feminino,,37.02332036761087,Educação,Brasileiro,Desempregado
1199,46.0,77015.17850888654,Masculino,,20.121749902280857,Tecnologia,Brasileiro,Desempregado
1200,60.0,119951.42858747455,Feminino,,26.484473032327166,Tecnologia,Brasileiro,Desempregado
1201,39.0,48480.35656722177,Masculino,,36.50397382365562,Educação,Estrangeiro,Empregado
1202,43.0,,Masculino,,34.95178761679523,Educação,Estrangeiro,Desempregado
1203,45.0,133366.68354398548,Masculino,,20.07281502162044,Educação,Estrangeiro,Desempregado
1204,38.0,81743.35601354463,Masculino,1490.378464400453,17.505852106304083,Varejo,Brasileiro,Empregado
1205,24.0,127678.99895532416,Masculino,1490.378464400453,13.587704739183483,Varejo,Brasileiro,Empregado
1206,34.0,94332.16850438695,Feminino,1490.378464400453,28.760777726515645,Varejo,Estrangeiro,Empregado
1207,37.0,104636.35463511312,Feminino,1490.378464400453,11.479471978861731,Varejo,Estrangeiro,Desempregado
1208,58.0,90784.80754227533,Masculino,1490.378464400453,9.995504257236005,Saúde,Estrangeiro,Desempregado
1209,37.0,82896.58959391771,Feminino,1490.378464400453,14.249995784151203,Tecnologia,Brasileiro,Empregado
1210,39.0,54331.680221981165,Masculino,,7.088602275151681,Educação,Estrangeiro,Desempregado
1211,45.0,62899.25743263076,Feminino,1490.378464400453,27.804792637830694,Tecnologia,Brasileiro,Empregado
1212,57.0,61246.264867951126,Feminino,,24.64962597322449,Educação,Estrangeiro,Desempregado
1213,24.0,,Feminino,,19.315141364633742,Tecnologia,Estrangeiro,Empregado
1214,18.0,39994.21162798624,Feminino,1490.378464400453,15.613031170462186,Saúde,Estrangeiro,Desempregado
1215,49.0,139598.96133779187,Feminino,1490.378464400453,36.36250171586926,Varejo,Brasileiro,Desempregado
1216,30.0,115081.89316038915,Masculino,1490.378464400453,,Tecnologia,Brasileiro,Desempregado
1217,47.0,75180.7038641492,Masculino,1490.378464400453,30.764309740291967,Educação,Brasileiro,Empregado
1218,40.0,44828.018065797245,Feminino,1490.378464400453,36.07638286995555,Tecnologia,Brasileiro,Empregado
1219,36.0,135249.0212152045,Masculino,1490.378464400453,17.854183177197037,Saúde,Brasileiro,Empregado
1220,49.0,127972.26126264565,Feminino,1490.378464400453,22.02761965882587,Saúde,Brasileiro,Desempregado
1221,47.0,115215.19408964741,Masculino,,37.77854751528152,Tecnologia,Estrangeiro,Empregado
1222,46.0,58943.3809264053,Feminino,1490.378464400453,,Varejo,Brasileiro,Desempregado
1223,62.0,75305.82967920862,Feminino,1490.378464400453,20.805393911387394,Educação,Estrangeiro,Empregado
1224,46.0,37843.531556552916,Feminino,,18.988845085128517,Saúde,Brasileiro,Empregado
1225,47.0,48629.94059094146,Masculino,1490.378464400453,10.335705914814802,Saúde,Estrangeiro,Desempregado
1226,33.0,122877.07966459161,Masculino,1490.378464400453,32.743729214924315,Tecnologia,Estrangeiro,Desempregado
1227,57.0,114379.83985633547,Feminino,,35.984023790529434,Saúde,Brasileiro,Empregado
1228,36.0,99185.72037199183,Feminino,1490.378464400453,31.277303191528354,Saúde,Estrangeiro,Empregado
1229,35.0,136965.84074077161,Masculino,1490.378464400453,7.814358433944335,Educação,Brasileiro,Desempregado
1230,18.0,97908.31472663068,Masculino,1490.378464400453,3.4699454200552626,Varejo,Brasileiro,Desempregado
1231,31.0,83370.99999545133,Masculino,1490.378464400453,24.217779412213694,Educação,Brasileiro,Empregado
1232,64.0,67546.34328822033,Masculino,1490.378464400453,,Varejo,Brasileiro,Desempregado
1233,19.0,142556.06321702158,Masculino,1490.378464400453,26.91303554232337,Educação,Estrangeiro,Empregado
1234,45.0,35339.432690544185,Feminino,,21.216968813089707,Tecnologia,Brasileiro,Empregado
1235,47.0,141360.92150760104,Masculino,1490.378464400453,,Saúde,Estrangeiro,Empregado
1236,55.0,128339.3324913773,Feminino,1490.378464400453,23.60683094598976,Varejo,Estrangeiro,Desempregado
1237,21.0,41241.24056696266,Feminino,,16.90810278108691,Tecnologia,Estrangeiro,Empregado
1238,18.0,95623.04470940669,Masculino,,8.03508720560913,Saúde,Brasileiro,Empregado
1239,,133318.49771863586,Masculino,1490.378464400453,12.228085432419542,Saúde,Estrangeiro,Desempregado
1240,46.0,96476.14545089421,Feminino,,20.98002296875906,Saúde,Brasileiro,Desempregado
1241,56.0,138399.97769507777,Masculino,1490.378464400453,26.074723745904237,Educação,Estrangeiro,Desempregado
1242,20.0,142872.97710200533,Feminino,1490.378464400453,31.17932067538114,Tecnologia,Brasileiro,Empregado
1243,49.0,77798.06527303823,Masculino,,30.686828737962433,Tecnologia,Brasileiro,Desempregado
1244,27.0,72164.20767579044,Masculino,1490.378464400453,38.907549730443414,Saúde,Brasileiro,Desempregado
1245,27.0,142040.1442461446,Masculino,1490.378464400453,11.433657946536378,Varejo,Brasileiro,Empregado
1246,36.0,109392.50764370851,Feminino,,2.8444283285374716,Tecnologia,Estrangeiro,Empregado
1247,63.0,39502.83516852116,Masculino,,13.826277421674371,Educação,Estrangeiro,Empregado
1248,51.0,,Feminino,,29.731779008963066,Varejo,Brasileiro,Empregado
1249,50.0,95578.6313746579,Masculino,,17.524466041331806,Varejo,Estrangeiro,Desempregado
1250,40.0,141271.37067980308,Feminino,1490.378464400453,32.71153722357678,Varejo,Brasileiro,Empregado
1251,45.0,,Masculino,,21.9730546074406,Varejo,Brasileiro,Desempregado
1252,49.0,109480.96830804205,Feminino,,,Tecnologia,Estrangeiro,Empregado
1253,24.0,42389.48111138594,Feminino,,37.91453767996275,Saúde,Brasileiro,Empregado
1254,46.0,56778.92296858695,Feminino,,2.7721802407499485,Varejo,Brasileiro,Desempregado
1255,25.0,134438.903319077,Feminino,,18.256537588496972,Educação,Brasileiro,Desempregado
1256,18.0,,Feminino,1490.378464400453,24.38756244998272,Educação,Brasileiro,Desempregado
1257,20.0,59804.92603130432,Feminino,,10.234901632488512,Saúde,Brasileiro,Empregado
1258,41.0,41200.081399430244,Masculino,1490.378464400453,16.283071175159208,Tecnologia,Estrangeiro,Empregado
1259,40.0,109513.52892680139,Feminino,,27.107261644707933,Saúde,Estrangeiro,Desempregado
1260,25.0,142997.78817040118,Feminino,,9.069369075934457,Varejo,Estrangeiro,Desempregado
1261,64.0,58621.00394942325,Feminino,,24.0792541189781,Tecnologia,Brasileiro,Empregado
1262,54.0,84425.82598125922,Masculino,,27.89791312657224,Tecnologia,Brasileiro,Desempregado
1263,20.0,104292.46746390054,Masculino,,3.61985244383467,Varejo,Brasileiro,Desempregado
1264,50.0,149933.28102695383,Masculino,,19.90117264109811,Educação,Brasileiro,Empregado
1265,45.0,38101.00812469651,Feminino,,10.52320119696763,Varejo,Brasileiro,Desempregado
1266,64.0,87321.34993821365,Masculino,,28.97545423992178,Saúde,Brasileiro,Empregado
1267,25.0,73140.01498781251,Masculino,1490.378464400453,7.582220341477619,Varejo,Estrangeiro,Empregado
1268,51.0,133227.5206527944,Feminino,,35.689516621524255,Educação,Brasileiro,Empregado
1269,52.0,84495.96637645699,Feminino,1490.378464400453,17.237653460733075,Varejo,Estrangeiro,Desempregado
1270,49.0,38872.19057314351,Masculino,,7.92012121230214,Saúde,Brasileiro,Desempregado
1271,41.0,104303.01816082296,Feminino,1490.378464400453,17.520871854013173,Saúde,Estrangeiro,Desempregado
1272,31.0,121347.57728298497,Feminino,,16.349750512341114,Educação,Brasileiro,Desempregado
1273,49.0,,Feminino,,17.15675837974841,Saúde,Estrangeiro,Empregado
1274,63.0,,Feminino,,23.422451739897877,Saúde,Estrangeiro,Empregado
1275,60.0,48252.875000708205,Masculino,1490.378464400453,20.8469489965415,Varejo,Brasileiro,Desempregado
1276,33.0,94008.67058167224,Feminino,1490.378464400453,5.991085267236107,Tecnologia,Brasileiro,Desempregado
1277,21.0,76974.68758593127,Masculino,1490.378464400453,2.6231629058654526,Saúde,Estrangeiro,Desempregado
1278,54.0,114956.7270763163,Masculino,1490.378464400453,29.176617949061622,Saúde,Brasileiro,Desempregado
1279,38.0,71395.20184821772,Masculino,,22.38869743713254,Educação,Brasileiro,Empregado
1280,31.0,133720.39708521386,Masculino,,,Educação,Brasileiro,Desempregado
1281,48.0,116312.04511984877,Feminino,,32.334312899922956,Varejo,Estrangeiro,Empregado
1282,35.0,105964.14638286519,Feminino,1490.378464400453,15.522338970438279,Varejo,Brasileiro,Desempregado
1283,24.0,124530.07444535679,Feminino,,31.838603584024302,Saúde,Estrangeiro,Desempregado
1284,27.0,119252.87936604778,Masculino,1490.378464400453,12.230245100494987,Tecnologia,Estrangeiro,Desempregado
1285,24.0,29492.33436519417,Masculino,1490.378464400453,2.91381190180799,Tecnologia,Brasileiro,Empregado
1286,50.0,74341.79423060353,Masculino,1490.378464400453,37.305587751997166,Varejo,Estrangeiro,Desempregado
1287,40.0,141350.91216456122,Feminino,1490.378464400453,15.782045171254925,Educação,Brasileiro,Empregado
1288,38.0,40715.53362402828,Masculino,1490.378464400453,31.707702913975115,Saúde,Brasileiro,Empregado
1289,36.0,117137.06880400641,Feminino,,11.165765328892178,Saúde,Estrangeiro,Desempregado
1290,36.0,146823.9764169162,Feminino,1490.378464400453,25.85460448494624,Tecnologia,Estrangeiro,Empregado
1291,53.0,31524.828630621454,Feminino,1490.378464400453,34.93243493030913,Varejo,Estrangeiro,Empregado
1292,46.0,110274.23507832631,Feminino,,1.665760893599213,Tecnologia,Estrangeiro,Empregado
1293,35.0,83519.2676626288,Masculino,1490.378464400453,33.22543058744357,Tecnologia,Estrangeiro,Desempregado
1294,19.0,97396.90692184027,Feminino,1490.378464400453,22.853320198877146,Varejo,Brasileiro,Empregado
1295,18.0,35667.6670605406,Masculino,,24.29887015634277,Educação,Estrangeiro,Empregado
1296,64.0,30375.868983367436,Feminino,,20.926320032239303,Saúde,Brasileiro,Desempregado
1297,22.0,108358.33256886521,Masculino,,,Educação,Brasileiro,Desempregado
1298,37.0,127913.67872758974,Masculino,1490.378464400453,1.7373342894254984,Varejo,Estrangeiro,Empregado
1299,28.0,122751.91686662092,Feminino,,10.441135661433925,Varejo,Estrangeiro,Empregado
1300,59.0,,Feminino,,,Saúde,Estrangeiro,Empregado
